Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
"Iran, Islamic Rep.",2011,"Other Asia, nes",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,61361.311101
"Iran, Islamic Rep.",2011,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,38198.544585
"Iran, Islamic Rep.",2011,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,5287.384105
"Iran, Islamic Rep.",2011,Iraq,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,4646.790449
"Iran, Islamic Rep.",2011,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,4269.593854
"Iran, Islamic Rep.",2011,United Arab Emirates,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,18188.17803
"Iran, Islamic Rep.",2011,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,10065.568368
"Iran, Islamic Rep.",2011,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,7044.677982
"Iran, Islamic Rep.",2011,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,4494.054671
"Iran, Islamic Rep.",2011,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,3927.406067
"Iran, Islamic Rep.",2011,World,Animal,Export,Export(US$ Mil),693.536012
"Iran, Islamic Rep.",2011,World,Vegetable,Export,Export(US$ Mil),3195.506553
"Iran, Islamic Rep.",2011,World,Food Products,Export,Export(US$ Mil),1102.482736
"Iran, Islamic Rep.",2011,World,Minerals,Export,Export(US$ Mil),1873.772056
"Iran, Islamic Rep.",2011,World,Fuels,Export,Export(US$ Mil),92046.181515
"Iran, Islamic Rep.",2011,World,Chemicals,Export,Export(US$ Mil),6259.581813
"Iran, Islamic Rep.",2011,World,Plastic or Rubber,Export,Export(US$ Mil),3248.737907
"Iran, Islamic Rep.",2011,World,Hides and Skins,Export,Export(US$ Mil),164.981276
"Iran, Islamic Rep.",2011,World,Wood,Export,Export(US$ Mil),69.830027
"Iran, Islamic Rep.",2011,World,Textiles and Clothing,Export,Export(US$ Mil),1123.381673
"Iran, Islamic Rep.",2011,World,Footwear,Export,Export(US$ Mil),148.472739
"Iran, Islamic Rep.",2011,World,Stone and Glass,Export,Export(US$ Mil),1274.648321
"Iran, Islamic Rep.",2011,World,Metals,Export,Export(US$ Mil),3071.349662
"Iran, Islamic Rep.",2011,World,Mach and Elec,Export,Export(US$ Mil),1041.18102
"Iran, Islamic Rep.",2011,World,Transportation,Export,Export(US$ Mil),386.504659
"Iran, Islamic Rep.",2011,World,Miscellaneous,Export,Export(US$ Mil),14843.852031
"Iran, Islamic Rep.",2011,World,Raw materials,Export,Export(US$ Mil),88757.309862
"Iran, Islamic Rep.",2011,World,Intermediate goods,Export,Export(US$ Mil),13466.325486
"Iran, Islamic Rep.",2011,World,Consumer goods,Export,Export(US$ Mil),12500.029644
"Iran, Islamic Rep.",2011,World,Capital goods,Export,Export(US$ Mil),1064.776916
"Iran, Islamic Rep.",2011,World,Raw materials,Import,Import(US$ Mil),5009.778638
"Iran, Islamic Rep.",2011,World,Intermediate goods,Import,Import(US$ Mil),22403.746778
"Iran, Islamic Rep.",2011,World,Consumer goods,Import,Import(US$ Mil),9738.42683099999
"Iran, Islamic Rep.",2011,World,Capital goods,Import,Import(US$ Mil),18348.537809
"Iran, Islamic Rep.",2011,World,All Products,Export,Exports (in US$ Mil),130543.999999
"Iran, Islamic Rep.",2011,World,All Products,Import,Imports (in US$ Mil),68319
"Iran, Islamic Rep.",2011,World,All Products,Tariff,Duty Free Imports (US$ Thousand),0
"Iran, Islamic Rep.",2017,...,...,Development,Trade Balance (current US$ Mil),5011.011800028
"Iran, Islamic Rep.",2017,...,...,Development,GDP (current US$ Mil),454012.768723589
"Iran, Islamic Rep.",2011,...,...,Tariff,No. Of Tariff Agreement,1
"Iran, Islamic Rep.",2011,...,...,Import,No. Of Import partners,123
"Iran, Islamic Rep.",2011,...,...,Import,No. Of Import products,3805
"Iran, Islamic Rep.",2011,...,...,Export,No. Of Export partners,149
"Iran, Islamic Rep.",2011,...,...,Export,No. Of Export products,2452
"Iran, Islamic Rep.",2016,...,...,Others,Population,80277428
"Iran, Islamic Rep.",2018,...,...,Others,Ease of Doing Business Rank,124
"Iran, Islamic Rep.",2018,...,...,Others,Trading Across Borders Rank,166
"Iran, Islamic Rep.",2016,...,...,Others,LPI Rank,96
"Iran, Islamic Rep.",2016,...,...,Others,LPI Score,2.601254
"Iran, Islamic Rep.",,...,...,Others,Services Trade Restrictions Index - Over All,63.3
"Iran, Islamic Rep.",2011,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,47.0043
