Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Nepal,2017,World,Raw materials,Import,Import Product share(%),9.4164
Nepal,2017,World,Intermediate goods,Import,Import Product share(%),34.8345
Nepal,2017,World,Consumer goods,Import,Import Product share(%),32.4628
Nepal,2017,World,Capital goods,Import,Import Product share(%),22.8997
Nepal,2016,World,Raw materials,Tariff,Weighted Average (%),8.44658737087683
Nepal,2016,World,Intermediate goods,Tariff,Weighted Average (%),9.29536272509595
Nepal,2016,World,Consumer goods,Tariff,Weighted Average (%),17.7085408420001
Nepal,2016,World,Capital goods,Tariff,Weighted Average (%),10.5877220492404
Nepal,2017,World,All Products,Trade Indicator,World Growth (%),1.50064825967466
Nepal,2017,World,All Products,Trade Indicator,Country Growth (%),3.25892312094869
Nepal,2016,World,All Products,Tariff,Simple Average (%),12.6546247136881
Nepal,2016,World,All Products,Tariff,Weighted Average (%),12.349969313242
Nepal,2016,World,All Products,Tariff,Maximum Rate (%),259.301300048828
Nepal,2016,World,All Products,Tariff,Duty Free Tariff Lines Share (%),7.29031447594322
Nepal,2017,...,...,Trade Indicator,Index of export market penetration,3.15781251408262
Nepal,2017,...,...,Trade Indicator,HH Market concentration index,0.316754832246612
Nepal,2017,...,...,Development,Trade Balance (% of GDP),-33.7897717915559
Nepal,2017,...,...,Development,Trade in services (% of GDP),12.9091517616455
Nepal,2017,...,...,Development,Trade (% of GDP),51.9834287521843
Nepal,2017,...,...,Development,"GNI per capita, Atlas method (current US$)",800
